date,city,state,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,condition
2026-06-23,Kochi,Kerala,28.3,91.0,11.3,21.5,Rain
2026-06-24,Bengaluru,Karnataka,27.0,65.4,14.9,4.5,Partly Cloudy
2026-06-24,Hyderabad,Telangana,31.1,59.0,15.0,3.6,Clear
2026-06-24,Chennai,Tamil Nadu,34.4,75.3,16.8,8.9,Cloudy
2026-06-24,Pune,Maharashtra,26.6,56.8,12.9,1.0,Sunny
2026-06-24,Mumbai,Maharashtra,29.1,79.1,14.5,11.2,Humid
2026-06-24,Delhi,Delhi,34.5,46.3,14.9,0.4,Clear
2026-06-24,Kolkata,West Bengal,32.9,78.9,7.6,4.0,Rain
2026-06-24,Ahmedabad,Gujarat,36.5,49.2,19.0,0.4,Sunny
2026-06-24,Jaipur,Rajasthan,37.3,48.0,15.7,0.1,Clear
2026-06-24,Kochi,Kerala,29.0,90.7,12.5,16.2,Rain
2026-06-25,Bengaluru,Karnataka,29.5,70.7,12.6,10.2,Partly Cloudy
2026-06-25,Hyderabad,Telangana,29.7,66.0,11.6,2.3,Clear
2026-06-25,Chennai,Tamil Nadu,33.0,65.0,20.8,5.6,Cloudy
2026-06-25,Pune,Maharashtra,27.3,56.8,10.7,1.3,Sunny
2026-06-25,Mumbai,Maharashtra,27.7,72.3,17.4,4.1,Humid
2026-06-25,Delhi,Delhi,33.0,56.3,14.6,1.6,Clear
2026-06-25,Kolkata,West Bengal,30.9,74.1,11.2,11.4,Rain
2026-06-25,Ahmedabad,Gujarat,34.1,38.3,18.8,0.2,Sunny
2026-06-25,Jaipur,Rajasthan,35.9,48.7,13.8,0.1,Clear
2026-06-25,Kochi,Kerala,29.8,78.5,9.4,11.9,Rain
2026-06-26,Bengaluru,Karnataka,30.1,69.5,11.1,6.6,Partly Cloudy
2026-06-26,Hyderabad,Telangana,29.7,59.6,15.7,1.7,Clear
2026-06-26,Chennai,Tamil Nadu,34.0,65.6,15.9,7.2,Cloudy
2026-06-26,Pune,Maharashtra,28.5,63.9,7.8,2.0,Sunny
2026-06-26,Mumbai,Maharashtra,30.5,76.2,13.9,10.0,Humid
2026-06-26,Delhi,Delhi,35.1,51.6,12.2,1.3,Clear
2026-06-26,Kolkata,West Bengal,32.7,79.9,7.8,9.5,Rain
2026-06-26,Ahmedabad,Gujarat,34.9,50.6,22.2,0.3,Sunny
2026-06-26,Jaipur,Rajasthan,34.9,38.1,16.3,0.3,Clear
2026-06-26,Kochi,Kerala,28.1,86.7,14.1,11.0,Rain
2026-06-27,Bengaluru,Karnataka,30.1,71.1,13.1,10.4,Partly Cloudy
2026-06-27,Hyderabad,Telangana,29.9,58.8,17.4,0.8,Clear
2026-06-27,Chennai,Tamil Nadu,32.1,69.7,19.8,7.2,Cloudy
2026-06-27,Pune,Maharashtra,30.5,60.4,7.2,0.6,Sunny
2026-06-27,Mumbai,Maharashtra,28.0,77.0,13.3,8.9,Humid
2026-06-27,Delhi,Delhi,34.7,47.8,14.5,0.9,Clear
2026-06-27,Kolkata,West Bengal,34.2,79.0,10.4,10.6,Rain
2026-06-27,Ahmedabad,Gujarat,33.9,48.9,16.2,0.2,Sunny
2026-06-27,Jaipur,Rajasthan,35.0,47.4,15.5,0.1,Clear
2026-06-27,Kochi,Kerala,28.4,85.5,13.0,5.7,Rain
2026-06-28,Bengaluru,Karnataka,29.5,70.5,12.3,6.1,Partly Cloudy
2026-06-28,Hyderabad,Telangana,30.9,67.9,17.0,3.5,Clear
2026-06-28,Chennai,Tamil Nadu,33.9,72.8,16.1,2.0,Cloudy
2026-06-28,Pune,Maharashtra,30.2,60.4,11.0,1.1,Sunny
2026-06-28,Mumbai,Maharashtra,29.1,83.9,16.3,2.7,Humid
2026-06-28,Delhi,Delhi,33.7,49.9,9.8,1.8,Clear
2026-06-28,Kolkata,West Bengal,34.1,85.4,6.7,8.8,Rain
2026-06-28,Ahmedabad,Gujarat,33.3,48.2,21.1,0.4,Sunny
2026-06-28,Jaipur,Rajasthan,37.0,36.7,12.6,0.1,Clear
2026-06-28,Kochi,Kerala,30.7,88.6,11.2,8.1,Rain
2026-06-29,Bengaluru,Karnataka,29.9,66.7,11.1,2.0,Partly Cloudy
2026-06-29,Hyderabad,Telangana,33.2,59.8,16.1,3.2,Clear
2026-06-29,Chennai,Tamil Nadu,33.4,76.8,19.9,9.8,Cloudy
2026-06-29,Pune,Maharashtra,30.8,52.1,11.7,0.9,Sunny
2026-06-29,Mumbai,Maharashtra,29.4,75.8,19.0,3.2,Humid
2026-06-29,Delhi,Delhi,34.1,46.8,15.4,1.0,Clear
2026-06-29,Kolkata,West Bengal,33.4,81.3,11.3,7.6,Rain
2026-06-29,Ahmedabad,Gujarat,34.6,48.4,20.4,0.5,Sunny
2026-06-29,Jaipur,Rajasthan,35.1,46.9,16.9,0.2,Clear
2026-06-29,Kochi,Kerala,29.0,84.9,8.6,5.5,Rain
